name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,40,0.78,0.83,0.81,0.48,0.44,0.31,0.001405954,0.001660109,0.001427174,0.006509066,0.002117157,0.001433134
cemiyyet,40,0.78,0.9,0.85,0.47,0.36,0.22,0.001367092,0.001011133,0.001064062,0.00362587,0.001382828,0.000744104
cemiyyet,40,0.83,0.9,0.89,0.44,0.46,0.31,0.001580954,0.001023054,0.001095295,0.004604101,0.005079985,0.00149703
cemiyyet,40,0.81,0.85,0.89,0.36,0.33,0.37,0.001599073,0.001070976,0.00107789,0.012025118,0.001371861,0.001752138
cemiyyet,41,0.58,0.63,0.97,0.25,0.44,0.43,0.001426935,0.001183033,0.000468016,0.007178068,0.001667976,0.001732111
cemiyyet,41,0.58,0.58,0.58,0.45,0.37,0.44,0.001370192,0.001224041,0.001250744,0.002270937,0.000693083,0.001151085
cemiyyet,41,0.63,0.58,0.62,0.42,0.35,0.34,0.001305103,0.001215219,0.001271009,0.000749111,0.003618002,0.000777245
cemiyyet,41,0.97,0.58,0.62,0.45,0.44,0.45,0.000562191,0.001208782,0.001178265,0.001483917,0.002434969,0.001252174
cemiyyet,42,0.5,0.98,0.48,0.44,0.18,0.49,0.00122118,0.000342131,0.000982046,0.001231194,0.004786015,0.001170874
cemiyyet,42,0.5,0.46,0.55,0.23,0.48,0.45,0.001125813,0.000844002,0.001261234,0.005896807,0.001344204,0.001513958
cemiyyet,42,0.98,0.46,0.46,0.42,0.35,0.34,0.000334024,0.000784874,0.000849009,0.000927925,0.001255035,0.001193047
cemiyyet,42,0.48,0.55,0.46,0.48,0.46,0.44,0.000864983,0.001076937,0.000823021,0.001307964,0.001173019,0.001321077
cemiyyet,43,0.52,0.58,0.86,0.48,0.49,0.35,0.002582073,0.002366066,0.001983881,0.004538298,0.02168107,0.002037048
cemiyyet,43,0.52,0.89,0.5,0.45,0.38,0.35,0.002615929,0.000603914,0.003207922,0.002908945,0.005054951,0.000866175
cemiyyet,43,0.58,0.89,0.58,0.5,0.45,0.42,0.002464056,0.000588894,0.003238201,0.002555847,0.001749992,0.001695871
cemiyyet,43,0.86,0.5,0.58,0.17,0.25,0.24,0.00207305,0.003335953,0.003228903,0.001826048,0.002591133,0.00225091
cemiyyet,44,0.86,0.89,0.85,0.45,0.45,0.44,0.00083518,0.000419855,0.001063108,0.000991106,0.00114727,0.000981092
cemiyyet,44,0.86,0.76,0.91,0.39,0.46,0.31,0.000837088,0.00092411,0.001165152,0.005078077,0.003139019,0.00099802
cemiyyet,44,0.89,0.76,0.75,0.4,0.44,0.4,0.000531912,0.000903845,0.001114845,0.001767874,0.001072168,0.001126289
cemiyyet,44,0.85,0.91,0.75,0.48,0.42,0.31,0.001142025,0.001211882,0.001148939,0.003232718,0.00585413,0.001579046
cemiyyet,45,0.8,0.84,0.53,0.44,0.44,0.39,0.001074076,0.000880957,0.001353979,0.0033741,0.003545761,0.001701117
cemiyyet,45,0.8,0.79,0.56,0.45,0.44,0.41,0.001837969,0.000810146,0.001638889,0.002659082,0.003360033,0.002677917
cemiyyet,45,0.84,0.79,0.63,0.41,0.39,0.44,0.001231909,0.000989914,0.001094818,0.002784967,0.002372026,0.001111746
cemiyyet,45,0.53,0.56,0.63,0.43,0.59,0.43,0.001751184,0.00095582,0.000910759,0.001183033,0.000862122,0.000989914
cemiyyet,46,0.82,0.67,0.95,0.31,0.45,0.42,0.00078392,0.001082897,0.000581264,0.003518105,0.001003027,0.001866102
cemiyyet,46,0.82,0.64,0.82,0.22,0.7,0.44,0.000818968,0.001168013,0.000916958,0.005930901,0.000590801,0.00097084
cemiyyet,46,0.67,0.64,0.68,0.41,0.37,0.41,0.001018763,0.001111984,0.001058817,0.00184679,0.00122118,0.00147891
cemiyyet,46,0.95,0.82,0.68,0.42,0.5,0.36,0.000490904,0.000555038,0.000968933,0.001832008,0.001554966,0.000658989
cemiyyet,47,0.89,0.93,0.97,0.4,0.43,0.34,0.000333071,0.000317335,0.000304937,0.00093627,0.000818253,0.001559019
cemiyyet,47,0.89,0.9,0.89,0.26,0.27,0.4,0.000494003,0.000289917,0.00029707,0.001377821,0.001399994,0.00074482
cemiyyet,47,0.93,0.9,0.94,0.43,0.32,0.46,0.000585079,0.000493765,0.000417948,0.000690937,0.00447011,0.00051403
cemiyyet,47,0.97,0.89,0.94,0.32,0.27,0.45,0.000351191,0.000300884,0.000299931,0.001538038,0.002140284,0.000705242
cemiyyet,48,0.39,0.68,0.67,0.24,0.28,0.15,0.011435032,0.027343273,0.027380943,0.005307913,0.008491993,0.003554106
cemiyyet,48,0.39,0.4,0.41,0.47,0.46,0.33,0.011156797,0.010586023,0.009711981,0.004287958,0.005246878,0.001594067
cemiyyet,48,0.68,0.4,0.68,0.18,0.42,0.18,0.027205944,0.010386944,0.025964022,0.003656864,0.015002966,0.004001141
cemiyyet,48,0.67,0.41,0.68,0.2,0.21,0.18,0.02769208,0.00974822,0.02598238,0.004396915,0.004924774,0.004074097
cemiyyet,49,0.73,0.88,0.61,0.45,0.46,0.33,0.000597,0.000379801,0.001009226,0.001429081,0.00150609,0.000702858
cemiyyet,49,0.73,0.77,0.51,0.3,0.44,0.42,0.000627995,0.000248909,0.000654936,0.001445293,0.000619888,0.000675917
cemiyyet,49,0.88,0.77,0.45,0.18,0.3,0.34,0.000562906,0.00028801,0.000477314,0.001863956,0.000905037,0.000606775
cemiyyet,49,0.61,0.51,0.45,0.41,0.52,0.4,0.001009941,0.000696898,0.000464916,0.002172232,0.001315117,0.000697136
