name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,45,0.61,0.69,0.75,0.76,0.67,0.67,0.006849051,0.004885912,0.004551888,0.004466772,0.004907131,0.004899025
cemiyyet,46,0.87,0.8,0.9,0.77,0.66,0.61,0.006473064,0.00757885,0.007080078,0.005994797,0.003646135,0.002435684
cemiyyet,46,0.87,0.81,0.88,0.73,0.75,0.77,0.006488085,0.008401871,0.006823301,0.005461931,0.007126093,0.006273031
cemiyyet,46,0.8,0.81,0.81,0.71,0.7,0.58,0.007433891,0.008486986,0.007745028,0.007964849,0.007961988,0.003953934
cemiyyet,46,0.9,0.88,0.81,0.65,0.77,0.74,0.006343842,0.006948233,0.007766962,0.00965023,0.006201982,0.004579067
cemiyyet,47,0.78,0.82,0.84,0.73,0.59,0.72,0.003622055,0.004234791,0.004984856,0.004821062,0.006691933,0.003417015
cemiyyet,47,0.78,0.87,0.87,0.65,0.63,0.75,0.003578901,0.003330946,0.003375292,0.004016876,0.004122972,0.003005981
cemiyyet,47,0.82,0.87,0.89,0.65,0.56,0.72,0.004114151,0.003251314,0.0041008,0.005961895,0.007858992,0.002932072
cemiyyet,47,0.84,0.87,0.89,0.74,0.64,0.74,0.004312992,0.003330946,0.004099131,0.004381895,0.005882978,0.003212929
cemiyyet,48,0.62,0.89,0.89,0.63,0.58,0.56,0.019490004,0.07052803,0.078683853,0.02195096,0.014109135,0.011275768
cemiyyet,48,0.62,0.63,0.63,0.76,0.71,0.62,0.020045042,0.018790722,0.021751165,0.010797024,0.017317772,0.004922867
cemiyyet,48,0.89,0.63,0.89,0.54,0.58,0.55,0.074682951,0.019459009,0.078087091,0.00954175,0.012528896,0.009342909
cemiyyet,48,0.89,0.63,0.89,0.58,0.59,0.56,0.082048893,0.019670248,0.08888793,0.012251139,0.013912201,0.010379076
cemiyyet,49,0.79,0.65,0.74,0.76,0.66,0.65,0.005551815,0.003705025,0.005353212,0.007237196,0.003688097,0.003561974
cemiyyet,49,0.79,0.78,0.74,0.59,0.65,0.72,0.003722429,0.002250195,0.00323391,0.005037785,0.003684044,0.002592087
cemiyyet,49,0.65,0.78,0.69,0.59,0.61,0.73,0.002895117,0.002386093,0.002604961,0.003504753,0.003357887,0.001682281
cemiyyet,49,0.74,0.74,0.69,0.67,0.76,0.69,0.004818916,0.003166914,0.002445936,0.006035805,0.003743172,0.002827883
cemiyyet,50,0.79,0.75,0.73,0.65,0.63,0.76,0.003541946,0.003602266,0.004814148,0.005571127,0.007230997,0.00459075
cemiyyet,50,0.79,0.75,0.71,0.64,0.64,0.74,0.004022121,0.0035851,0.004376173,0.004912853,0.004955769,0.003843069
cemiyyet,50,0.75,0.75,0.72,0.69,0.68,0.75,0.004114151,0.003321886,0.004469872,0.004513979,0.00467515,0.00331521
