file,Jaro,Winkler,Levenshtein,Ratcliff_Obershelp,Fuzzy,Damerau-Levenshtein,LCSubstring,LCSubsequence
0,75.4714555,66,40.0925926,2.6780932,47,46.6933868,34.67980296,37.56397134
0,67.0199373,70,28.3803863,3.4305317,47,48.8372093,18.91625616,35.69023569
1,83.1414821,90,96.7172954,96.1293484,98,97.5992161,98.73294347,96.71729544
1,75.8528363,86,44.5518453,10.6326889,63,60.7205624,86.15984405,44.55184534
1,64.932205,68,56.3437926,35.3342428,95,57.9809004,79.62962963,56.34379263
0,69.5300874,76,35.7178096,3.1830239,39,57.6527853,53.60623782,32.36074271
0,72.2312304,73,37.3384394,4.0756914,47,46.7645097,58.86939571,34.81095176
0,63.7561558,61,34.2927128,2.5203855,43,56.3930765,46.39376218,32.17550274
1,76.0002333,86,45.4746137,14.6578366,63,61.192053,81.28,45.47461369
1,75.8528363,86,44.5518453,11.599297,63,60.7205624,81.12,44.55184534
1,60.5034068,64,35.5029586,7.4556213,63,42.8994083,66.72,35.50295858
0,53.8531048,72,36.0458453,1.0851136,42,57.0857397,58.08,36.77597303
0,74.6417237,73,36.0141629,1.0851136,36,58.5733274,68.4,39.34579439
0,56.5301693,73,31.4507198,3.2751092,43,39.8460628,47.84,31.74603175
1,65.1982837,69,57.0446735,56.9072165,96,58.4879725,97.72727273,57.04467354
1,64.932205,68,56.3437926,36.6984993,95,57.9809004,97.27272727,56.34379263
1,60.5034068,64,35.5029586,7.5739645,63,42.8994083,83.18181818,35.50295858
0,72.3743751,64,34.3195266,2.0862309,43,52.8301887,61.81818182,32.42400624
0,66.2651578,65,29.9825683,1.2999071,42,40.5602923,40.45454545,31.78348369
0,72.2371525,72,35.0417163,2.5761124,44,55.0048591,34.09090909,34.95702006
1,73.2011439,76,48.1556003,16.0965795,61,61.6364856,78.02907916,48.15560027
1,66.7471696,70,39.3478261,11.8478261,55,51.1413043,79.15993538,39.34782609
1,69.3881545,72,38.9882788,5.6755089,51,54.1640962,72.05169628,38.98827884
0,72.6572212,64,35.7913669,2.9517639,43,52.7472527,37.31825525,35.14056225
0,62.6292045,72,36.4137931,5.5589124,46,54.2566709,74.79806139,20.83140878
0,69.5678711,71,34.8874598,2.4284475,39,52.926045,41.19547658,36.11111111
1,73.2011439,76,48.1556003,6.7069081,61,61.6364856,74.8853211,48.15560027
1,74.366843,77,42.4271381,9.5556617,65,57.429527,84.97706422,42.42713808
1,77.7869762,80,42.796158,5.2294557,57,59.9252935,78.89908257,42.79615795
0,68.4629955,73,33.5302806,3.7719298,39,54.779661,57.33944954,34.80783176
0,61.4754005,68,36.4265928,2.378774,44,53.6290323,67.77522936,35.82405935
0,62.4673567,72,31.4036479,3.0683403,38,50.2971768,55.50458716,33.7366548
1,66.7471696,70,39.3478261,3.8043478,55,51.1413043,63.71826372,39.34782609
1,74.366843,77,42.4271381,10.7978978,65,57.429527,72.07207207,42.42713808
1,76.5302124,79,37.2469636,5.9379217,55,57.39991,69.45126945,37.24696356
0,74.9025679,71,29.7411198,1.5004168,46,56.9358928,51.76085176,34.53169347
0,71.8352965,62,36.2054681,2.5443787,48,57.793345,49.22194922,34.99025341
0,56.7727536,67,35.3617633,1.9697965,38,40.2769416,38.82063882,33.96793587
1,69.3881545,72,38.9882788,4.318322,51,54.1640962,66.56686627,38.98827884
1,77.7869762,80,42.796158,4.909285,57,59.9252935,73.65269461,42.79615795
1,76.5302124,79,37.2469636,3.5987404,55,57.39991,77.24550898,37.24696356
0,73.9894941,80,33.5785953,2.4291498,41,56.3492063,56.18762475,37.16814159
0,60.6020329,74,35.234474,2.0683453,41,57.8220011,42.41516966,35.30927835
0,65.3296304,75,31.7142857,0.6289308,41,48.0263158,43.01397206,34.78810879
1,72.35019,75,42.7725118,11.9668246,52,60.3672986,77.99174691,42.77251185
1,69.4626357,73,39.2217102,2.0481311,45,54.1218638,76.4786795,39.22171019
1,74.3969105,77,43.0284858,13.6431784,52,60.6446777,67.26272352,43.02848576
0,66.0862126,75,36.9047619,2.3188406,45,55.9905101,61.21045392,36.84483653
0,61.7595704,66,33.2166472,4.2479908,43,55.9905101,24.75928473,36.9955157
0,72.7223045,74,36.9620253,1.0385757,42,36.1022364,53.7826685,37.25943033
1,72.35019,75,42.7725118,10.1895735,52,60.3672986,72.32049948,42.77251185
1,74.873232,77,39.2318244,7.5903064,50,58.1161408,73.25702393,39.23182442
1,71.6931642,75,61.2244898,57.6530612,87,62.1173469,85.01560874,61.2244898
0,75.4619216,70,38.3281458,1.0248902,41,58.2397004,71.90426639,38.29392675
0,73.0972675,73,37.5,2.4691358,44,58.8691796,60.24973985,39.41120608
0,53.0901791,69,34.478289,2.0155039,34,54.1561713,56.60770031,36.76844784
1,69.4626357,73,39.2217102,2.764977,45,54.1218638,69.33115824,39.22171019
1,74.873232,77,39.2318244,8.2304527,50,58.1161408,74.79608483,39.23182442
1,65.1602681,69,36.7703219,6.1102019,45,49.6453901,65.57911909,36.77032188
0,62.9535383,60,34.0495868,1.4513788,36,48.9872068,38.66231648,37.30250482
0,70.3288752,64,32.5159915,2.1831413,40,44.3800695,22.92006525,37.04563032
0,58.8568111,63,35.9183673,1.9169329,33,46.743295,45.18760196,31.20905301
1,74.3969105,77,43.0284858,7.1964018,52,60.6446777,69.35749588,43.02848576
1,71.6931642,75,61.2244898,24.872449,87,62.1173469,95.55189456,61.2244898
1,65.1602681,69,36.7703219,5.5646481,45,49.6453901,73.14662273,36.77032188
0,67.5498103,83,36.6217175,6.3551402,51,44.6579194,67.54530478,37.02252693
0,63.311186,76,38.9105058,6.2024576,42,48.4541578,76.11202636,28.91651865
0,72.4918277,70,37.661221,1.2793177,42,45.7420925,51.40032949,35.7711803
1,63.5752445,78,45.0782998,27.6286353,78,50.3355705,69.63309914,45.07829978
1,65.4604481,69,55.5080214,45.1336898,92,58.1283422,82.66978923,55.50802139
1,70.5057989,73,44.0613027,18.8697318,55,57.2318008,80.17174083,44.06130268
0,72.3334092,78,36.6117647,4.3660009,49,57.2416775,66.51053864,28.35112693
0,72.337987,79,36.4101108,2.7210884,47,57.6584138,35.83138173,39.25087788
0,70.4936804,61,25.7725948,2.2233451,33,50.0250878,35.36299766,27.90419162
1,63.5752445,78,45.0782998,35.7941834,78,50.3355705,92.30769231,45.07829978
1,78.3969308,81,69.8905109,69.8905109,88,69.8905109,92.11045365,69.89051095
1,70.0374797,73,42.9223744,14.6118721,69,56.2404871,88.75739645,42.92237443
0,62.1051398,61,26.3325378,4.7860769,39,57.0519618,51.47928994,36.04395604
0,61.7235707,65,33.0201342,4.1108132,41,51.82534,61.7357002,32.47183565
0,67.0994917,71,34.6743295,4.0856031,38,56.7493113,31.5581854,35.58282209
1,65.4604481,69,55.5080214,52.8342246,92,58.1283422,97.28353141,55.50802139
1,78.3969308,81,69.8905109,69.8905109,88,69.8905109,82.68251273,69.89051095
1,73.3821201,76,53.8681948,16.3323782,65,61.8194842,84.3803056,53.86819484
0,68.8977416,73,24.4002341,2.0120724,47,49.0719258,53.65025467,48.05914972
0,74.3364037,74,31.8455971,1.7259978,41,43.2889964,63.83701188,28.9008455
0,69.3260531,72,33.2640333,1.0339734,40,57.9676674,48.55687606,37.03056769
1,70.5057989,73,44.0613027,17.2413793,55,57.2318008,87.60842627,44.06130268
1,70.0374797,73,42.9223744,29.0715373,69,56.2404871,72.73853779,42.92237443
1,73.3821201,76,53.8681948,33.5243553,65,61.8194842,79.0582404,53.86819484
0,75.8456709,78,38.295244,3.3428844,59,30.1143863,63.19702602,37.068358
0,63.7683162,72,36.914378,9.4975912,48,46.5484723,54.77075589,36.9195923
0,60.1349769,63,34.3223737,0.6324111,35,47.9868529,53.65551425,36.4844904
1,73.23343,76,43.2384342,14.7686833,58,59.341637,63.39563863,43.23843416
1,75.4088435,85,42.0489297,5.351682,62,61.6207951,73.36448598,42.04892966
1,73.2268613,76,43.8802083,8.203125,58,59.2447917,71.65109034,43.88020833
0,72.1949029,79,36.8695652,4.0066778,41,56.0910308,50.46728972,33.21590337
0,74.6097742,61,33.126935,2.2633745,41,41.0430839,36.29283489,39.85507246
0,63.9378888,74,38.7323944,3.9506173,46,49.638286,43.14641745,37.88767812
1,73.23343,76,43.2384342,2.1352313,58,59.341637,68.46473029,43.23843416
1,72.0103468,75,43.3797909,9.9303136,56,56.8815331,69.29460581,43.37979094
1,66.8478632,70,41.8604651,10.3197674,53,53.5610465,71.78423237,41.86046512
0,73.7589435,65,41.1059908,2.6431718,30,57.5921909,59.95850622,38.00195886
0,62.2322211,83,35.401158,2.1276596,40,58.6206897,51.0373444,36.37961336
0,72.4549675,75,37.7823409,2.1379981,44,57.9557429,42.32365145,36.33414436
1,75.4088435,85,42.0489297,10.2446483,62,61.6207951,72.22222222,42.04892966
1,72.0103468,75,43.3797909,9.7560976,56,56.8815331,60.51051051,43.37979094
1,73.1185471,76,41.1538462,10,58,57.8846154,71.02102102,41.15384615
0,73.680014,73,33.8345865,2.811245,52,55.1849606,46.6966967,37.97942002
0,72.1626157,74,35.4863813,3.4236805,40,52.1008403,50,34.58244111
0,70.8733407,75,36.1326747,2.7135678,46,55.9249787,45.94594595,37.89035392
1,73.2268613,76,43.8802083,7.8125,58,59.2447917,71.70022371,43.88020833
1,66.8478632,70,41.8604651,9.1569767,53,53.5610465,61.18568233,41.86046512
1,73.1185471,76,41.1538462,5.3846154,58,57.8846154,68.12080537,41.15384615
0,64.8949267,75,37.3333333,1.4957265,51,54.841629,63.98210291,35.91549296
0,68.5336602,76,34.5679012,2.6933102,43,56.9511026,59.73154362,35.01303215
0,67.8718654,64,34.3792633,2.661344,42,56.7023285,45.74944072,34.19483101
1,79.0482384,81,90.747782,75.0316857,99,91.0012674,92.28971963,90.747782
1,79.598361,82,90.4347826,76.0248447,84,91.6770186,94.1588785,90.43478261
1,78.2114982,87,83.3333333,61.6402116,96,84.2592593,83.41121495,83.33333333
0,67.5500478,68,32.1885522,1.1113796,28,58.1576027,49.29906542,37.02171665
0,71.5606271,71,33.3333333,3.4722222,36,44.1032798,57.71028037,16.0787137
0,69.7734002,73,39.2776524,1.179941,39,59.2952612,42.05607477,31.12781955
1,79.0482384,81,90.747782,90.2408112,99,91.0012674,99.44598338,90.747782
1,81.9868743,84,91.8699187,72.3577236,83,93.3604336,97.78393352,91.8699187
1,78.2663972,80,81.8577649,80.9869376,93,82.2931785,87.81163435,81.85776488
0,56.31446,73,30.2169035,5.3571429,17,28.4064665,41.55124654,41.45356662
0,61.5078848,72,27.7842907,2.7247956,36,56.1611374,62.32686981,17.74294671
0,64.1795327,65,26.4150943,4.0677966,42,57.0135747,41.27423823,36.49635036
1,79.598361,82,90.4347826,73.5403727,84,91.6770186,98.40848806,90.43478261
1,81.9868743,84,91.8699187,73.4417344,83,93.3604336,94.69496021,91.8699187
1,78.5819967,81,82.2695035,62.1276596,80,83.9716312,87.00265252,82.26950355
0,68.7639949,73,30.1667875,1.7664377,38,30.400782,51.19363395,36.5063788
0,57.5002425,62,37.4753452,13.7209302,45,27.7171541,55.70291777,37.59791123
0,69.0883878,66,36.19818,1.6282225,46,57.5718016,45.62334218,35.4535975
1,78.2114982,87,83.3333333,82.5396825,96,84.2592593,95.12195122,83.33333333
1,78.2663972,80,81.8577649,63.5703919,93,82.2931785,94.20731707,81.85776488
1,78.5819967,81,82.2695035,66.6666667,80,83.9716312,97.86585366,82.26950355
0,49.3008935,64,35.8148893,2.7607362,34,56.9371728,49.3902439,28.53087296
0,67.4245345,59,25.2304147,3.5902851,29,35.0163934,55.79268293,27.23684211
0,63.3861767,72,39.1184573,2.5263158,32,48.540856,52.13414634,37.28278041
1,72.8533401,76,45.4664915,8.6727989,51,59.5269382,52.34741784,45.46649146
1,73.0057214,76,44.534413,15.5870445,58,58.805668,70.18779343,44.53441296
1,74.7569462,77,44.2873969,9.4228504,60,61.0129564,63.14553991,44.28739694
0,60.0930625,59,33.7892196,6.4248705,37,56.012024,65.96244131,34.61012312
0,61.3708984,61,33.7892196,2.2113022,35,57.5117371,50.23474178,45.57823129
0,70.3600826,74,35.3287537,1.2135922,46,57.7605322,52.34741784,36.328125
1,72.8533401,76,45.4664915,6.3074901,51,59.5269382,69.55223881,45.46649146
1,67.8720703,71,40.3567447,4.9052397,45,54.5150502,70.44776119,40.3567447
1,74.0071329,77,52.5065963,18.7335092,55,66.2269129,76.11940299,52.50659631
0,60.9362803,63,31.5236427,1.5819209,47,50.8492569,65.37313433,33.70998117
0,56.2187942,59,14.1504733,1.659751,41,33.863781,73.43283582,33.42670401
0,69.0602643,68,33.2631579,6.4837905,39,58.9358799,46.56716418,33.54564756
1,73.0057214,76,44.534413,16.5991903,58,58.805668,64.23487544,44.53441296
1,67.8720703,71,40.3567447,3.3444816,45,54.5150502,45.72953737,40.3567447
1,70.5006517,73,40.8121827,2.6395939,50,58.4771574,55.33807829,40.81218274
0,74.8791414,70,34.8589342,1.9433198,34,56.256572,68.50533808,34.04958678
0,58.4566054,75,35.8576052,3.7777778,36,49.117468,61.92170819,38.70523416
0,71.5306458,77,37.17605,1.5302219,37,59.0989399,61.5658363,37.01492537
1,74.7569462,77,44.2873969,4.4758539,60,61.0129564,60.52009456,44.28739694
1,74.0071329,77,52.5065963,11.6094987,55,66.2269129,60.9929078,52.50659631
1,70.5006517,73,40.8121827,2.4365482,50,58.4771574,55.79196217,40.81218274
0,59.9802532,74,25.8643916,3.8271605,35,40.5572755,60.28368794,31.42037303
0,60.1990964,76,33.7959184,6.029106,40,50.3770739,61.70212766,34.72962681
0,71.6236518,78,35.207824,3.9344262,40,58.3233533,49.64539007,35.20599251
1,69.8165809,82,43.1490385,12.5,58,56.7307692,69.92110454,43.14903846
1,71.57305,74,62.8334321,48.3698874,83,67.4570243,77.21893491,62.83343213
1,67.1163503,70,38.1818182,13.5064935,55,51.3636364,70.01972387,38.18181818
0,74.1411894,77,31.4896108,3.1053849,41,57.4887387,43.39250493,36.46138807
0,74.7709913,62,37.7952756,2.0531401,40,59.6097561,41.617357,31.11111111
0,67.6501725,73,28.7250384,1.650619,40,54.0556199,28.50098619,34.87982113
1,69.8165809,82,43.1490385,15.7451923,58,56.7307692,75.38461538,43.14903846
1,78.0761427,80,47.7702192,15.4195011,64,61.526833,75.38461538,47.7702192
1,75.2366205,78,49.6598639,24.6598639,68,60.7993197,70.15384615,49.65986395
0,70.527972,75,34.9892009,3.8764385,46,58.1501137,56.61538462,36.6734833
0,71.0388271,73,30.8681672,3.8629283,42,53.3649289,68.46153846,35.31799729
0,60.5906248,75,36.0687023,1.7204301,42,57.8284815,17.38461538,37.74471417
1,71.57305,74,62.8334321,48.488441,83,67.4570243,89.89598811,62.83343213
1,78.0761427,80,47.7702192,13.7566138,64,61.526833,79.94056464,47.7702192
1,73.9837464,77,45.3711426,13.8448707,62,59.382819,73.99702823,45.37114262
0,64.4963194,72,38.4419983,1.1695906,41,53.6119403,63.15007429,37.11340206
0,66.3539237,79,30.2741359,2.9104478,46,34.1269841,47.102526,27.20419535
0,69.7606579,64,35.0528278,1.9756839,48,57.357974,46.95393759,36.63758921
1,67.1163503,70,38.1818182,9.7402597,55,51.3636364,84.41064639,38.18181818
1,75.2366205,78,49.6598639,28.5714286,68,60.7993197,78.8973384,49.65986395
1,73.9837464,77,45.3711426,12.176814,62,59.382819,77.94676806,45.37114262
0,53.5440042,64,37.258348,3.1055901,42,58.0465116,63.878327,25.10242086
0,62.1662055,73,32.460733,4.3956044,42,35.5696203,36.88212928,35.70127505
0,74.5495178,75,34.8472337,3.2295271,42,49.3844049,43.15589354,36.48029331
1,80.1340762,82,91.5214866,75.261324,98,91.5214866,94.07894737,91.52148664
1,74.0410628,77,43.2374867,8.7326944,51,62.513312,61.18421053,43.23748669
1,77.1620029,79,45.398773,9.8159509,59,62.1676892,76.75438596,45.39877301
0,66.0401879,74,35.7852883,2.6956522,36,52.3210071,55.48245614,33.59209598
0,52.1228249,68,37.4670185,2.6587888,41,56.9066148,39.47368421,45.57823129
0,70.7851027,76,37.7192982,2.7586207,42,55.7461407,52.4122807,29.7752809
1,80.1340762,82,91.5214866,88.2694541,98,91.5214866,99.01234568,91.52148664
1,72.0519824,75,41.6666667,3.3783784,50,60.3603604,64.19753086,41.66666667
1,75.1226381,85,45.3074434,20.2804746,57,61.596548,78.02469136,45.30744337
0,56.2041655,68,31.6964286,1.8281536,24,42.6583159,72.09876543,27.65833818
0,72.9758965,70,34.6186804,2.2547914,44,36.9463869,58.51851852,20.98454905
0,66.9199936,68,37.1282051,2.6509573,47,57.1274298,57.5308642,35.11450382
1,74.0410628,77,43.2374867,13.8445154,51,62.513312,54.03726708,43.23748669
1,72.0519824,75,41.6666667,1.8018018,50,60.3603604,53.00207039,41.66666667
1,76.3387397,79,40.9950249,2.1890547,53,60.5970149,58.59213251,40.99502488
0,68.9082809,65,32.3028391,2.0787746,37,43.0017868,38.92339545,40.57416268
0,62.7497656,67,32.996633,2.8093645,25,58.4737364,75.36231884,30.24854574
0,68.9029421,71,37.630662,7.0559611,39,53.5175879,31.26293996,37.79697624
1,77.1620029,79,45.398773,4.0899796,59,62.1676892,65.51724138,45.39877301
1,75.1226381,85,45.3074434,3.6677454,57,61.596548,62.2605364,45.30744337
1,76.3387397,79,40.9950249,6.7661692,53,60.5970149,56.51340996,40.99502488
0,69.0465548,64,30.4244158,3.4934498,44,50.5340454,42.14559387,36.90369037
0,63.2051578,75,36.7795059,3.2092426,42,48.9569752,30.84291188,34.74178404
0,67.1215688,77,34.3980344,4.7413793,41,50,65.90038314,37.88461538
1,70.711456,74,46.4179988,20.0118413,57,58.3777383,87.34756098,46.41799882
1,74.9687887,77,42.505278,24.34905,56,60.2392681,77.59146341,42.50527797
1,75.6130274,85,46.8233246,20.1914708,64,61.0966057,74.69512195,46.82332463
0,64.671253,65,35.8388455,5.9372349,42,58.2045622,41.00609756,28.58166189
0,71.9245924,72,35.9307359,3.131524,40,50.5313496,70.73170732,36.62921348
0,67.9862122,68,35.2447552,6.5514104,45,58.3212735,47.71341463,32.92035398
1,70.711456,74,46.4179988,16.69627,57,58.3777383,70.47434656,46.41799882
1,74.3729398,77,40.8231368,10.2335929,56,58.8431591,72.21684414,40.82313682
1,66.0104344,69,44.5609436,27.9161206,60,51.0484928,66.9893514,44.56094364
0,75.8569713,76,37.8263186,1.7024426,46,54.566474,48.98354308,39.66942149
0,58.2888993,75,36.5800866,3.7250554,51,53.0523256,74.05614714,34.37125749
0,65.7679263,66,29.6943231,1.7699115,43,50.1557632,62.14908035,32.8837508
1,74.9687887,77,42.505278,16.7487685,56,60.2392681,63.92156863,42.50527797
1,74.3729398,77,40.8231368,11.1234705,56,58.8431591,72.81045752,40.82313682
1,70.388083,73,44.1971383,18.2829889,53,58.3465819,60.13071895,44.19713831
0,75.3853664,74,37.037037,2.9754725,41,56.2645012,59.86928105,37.32970027
0,67.4511865,76,33.7606838,4.2838019,44,52.7190332,55.55555556,36.84971098
0,70.4729034,69,34.3648208,1.3293944,45,56.2770563,50.71895425,34.66872111
1,75.6130274,85,46.8233246,17.4064404,64,61.0966057,75.65922921,46.82332463
1,66.0104344,69,44.5609436,25.4259502,60,51.0484928,83.77281947,44.56094364
1,70.388083,73,44.1971383,15.7392687,53,58.3465819,71.60243408,44.19713831
0,60.3060096,58,30.8688613,2.9498525,44,51.9161244,69.57403651,32.34438627
0,64.1550321,75,39.2781316,2.329859,45,57.8899083,72.21095335,32.44523387
0,72.4342905,72,34.53125,1.5283843,46,49.33687,41.98782961,37.28506787
1,72.0881468,83,44,9.8461538,59,59.6153846,71.7847769,44
1,75.6763314,85,54.3266476,52.722063,83,59.5415473,93.04461942,54.32664756
1,71.4351397,83,42.5826287,7.5326672,59,58.7240584,72.83464567,42.58262875
0,66.7202435,77,34.8414376,1.8914659,40,54.6932354,47.37532808,30.52287582
0,68.1787183,66,37.3626374,1.3802622,46,58.5956416,48.95013123,33.22522523
0,65.1522596,74,28.7644788,3.8077969,44,52.7910686,51.96850394,37.08010336
1,72.0881468,83,44,14.1538462,59,59.6153846,78.99628253,44
1,67.3812326,80,41.4201183,6.9690993,55,53.6489152,85.87360595,41.42011834
1,89.3721542,94,97.4930362,96.5645311,99,98.2358403,100,97.49303621
0,67.4396959,67,34.0884574,1.4531044,39,44.002181,57.06319703,33.72452131
0,57.4661914,69,32.9977629,5.0682261,43,54.8148148,44.60966543,32.27917121
0,70.212794,68,36.7567568,5.4110302,44,34.5526839,64.86988848,37.21393035
1,75.6763314,85,54.3266476,52.8366762,83,59.5415473,87.08036623,54.32664756
1,67.3812326,80,41.4201183,3.6817883,55,53.6489152,70.80366226,41.42011834
1,66.7762932,80,40.4730618,3.6793693,55,53.1537451,72.32960326,40.47306176
0,74.1472284,74,37.0741483,2.2817025,32,57.426836,55.23906409,33.71983704
0,74.247643,77,33.0201342,2.9678483,44,58.7221095,53.71312309,37.81235266
0,73.5889079,63,33.557047,0.8905852,43,58.6261143,47.10071211,34.88817891
1,71.4351397,83,42.5826287,11.5295926,59,58.7240584,76.99443414,42.58262875
1,89.3721542,94,97.4930362,96.5645311,99,98.2358403,97.77365492,97.49303621
1,66.7762932,80,40.4730618,4.5992116,55,53.1537451,84.41558442,40.47306176
0,63.683622,64,33.5113485,7.4611399,41,45.2691218,81.26159555,34.0397351
0,70.3754297,66,25.2314021,6.5661047,42,50.0646831,61.96660482,28.61938733
0,70.9465936,74,34.1232227,6.0301508,44,55.7501904,55.28756957,37.13355049
1,77.1795364,79,81.0853951,47.565842,93,83.7988827,94.4045911,81.08539505
1,70.6361396,74,44.359673,8.1743869,73,57.1662125,86.80057389,44.35967302
1,84.9270477,91,96.7789165,78.9165447,99,97.2913616,96.41319943,96.77891654
0,68.2963284,83,34.4045369,1.187447,44,53.3861038,58.68005739,35.00931099
0,62.5024278,61,37.4034003,2.7380952,43,55.2660152,71.30559541,33.88189739
0,72.9343569,73,33.2752613,2.3640662,44,57.1761055,46.34146341,33.27526132
1,77.1795364,79,81.0853951,52.3543496,93,83.7988827,95.32374101,81.08539505
1,66.6928425,70,41.2042503,12.514758,71,52.0661157,86.15107914,41.2042503
1,78.0868034,80,83.1020408,56.4897959,93,84.3265306,95.50359712,83.10204082
0,61.7238672,67,37.4829001,1.8723404,44,53.13118,69.96402878,39.65681602
0,75.0528914,70,24.4017725,3.6772217,39,58.8888889,39.92805755,32.72138229
0,68.8907183,71,35.1190476,3.4074074,46,56.305859,47.30215827,34.04735062
